legacy_id,season,zone,date,game_week,venue,home_team_name,away_team_name,home_score,away_score,played,active,description
634,2022,A,12/11/2022 14:00,19,Strathmore Uni SC,UON,Gorillas,3,1,1,Y,
635,2022,A,12/11/2022 14:00,19,Impala Club Club,Impala Club,Mombasa West,0,0,1,Y,
636,2022,B,12/11/2022 14:00,19,Eldoret,University of Eldoret,GHF Blue Pirates,1,1,1,Y,
637,2022,B,12/11/2022 14:00,19,Kitale,Kitale Hockey Club,Kisii Falcons,NULL,NULL,0,N,
638,2022,A,13/11/2022 09:00,19,Strathmore Uni SC,UON,Mombasa West,2,1,1,Y,
640,2022,A,13/11/2022 11:00,19,Strathmore Uni SC,Daystar University,Nairobi Chapel,0,1,1,Y,
641,2022,A,13/11/2022 13:00,19,Strathmore Uni SC,Gorillas,Impala Club,2,1,1,Y,
642,2022,A,19/11/2022 12:00,20,Strathmore Uni SC,Daystar University,UON,2,3,1,Y,
643,2022,A,19/11/2022 14:00,20,Aryans Ground,Mombasa West,Gorillas,2,2,1,Y,
644,2022,A,19/11/2022 14:00,20,Strathmore Uni SC,Karate Axiom,Nairobi Chapel,0,5,1,Y,
660,2022,B,19/11/2022 14:00,20,Kitale,Kitale Hockey Club,Kisii Falcons,0,1,1,Y,
645,2022,A,20/11/2022 09:00,20,Aryans Ground,Daikyo Heroes Hockey Club,Gorillas,2,0,1,Y,
646,2022,A,20/11/2022 09:00,20,Impala Club Club,Impala Club,UON,1,1,1,Y,
647,2022,A,20/11/2022 09:00,20,Strathmore Uni SC,Karate Axiom,Daystar University,0,2,1,Y,
664,2022,B,20/11/2022 10:00,20,Eldoret,University of Eldoret,Kisii Falcons,2,1,1,Y,
665,2022,B,26/11/2022 13:00,21,Kisumu,Bay Club,University of Eldoret,2,2,1,Y,
648,2022,A,26/11/2022 14:00,21,Aryans Ground,Daikyo Heroes Hockey Club,UON,3,0,1,Y,
667,2022,A,26/11/2022 14:00,21,Strathmore Uni SC,Impala Club,Daystar University,3,0,1,Y,
668,2022,B,26/11/2022 14:00,21,Bungoma,Bungoma Farmers,Kitale Hockey Club,0,0,1,Y,
669,2022,A,26/11/2022 16:00,21,Strathmore Uni SC,Nairobi Chapel,Gorillas,1,0,1,Y,
649,2022,A,27/11/2022 10:00,21,Aryans Ground,Mombasa West,UON,0,0,1,Y,
671,2022,A,27/11/2022 10:00,21,Strathmore Uni SC,Nairobi Chapel,Thika Rovers,3,0,1,Y,
672,2022,A,27/11/2022 12:00,21,Strathmore Uni SC,Gorillas,Karate Axiom,0,1,1,Y,
673,2022,B,03/12/2022 12:00,22,Kisii,Kisii Falcons,Bungoma Farmers,5,0,1,Y,
674,2022,A,03/12/2022 14:00,22,Strathmore Uni SC,UON,Nairobi Chapel,3,0,1,Y,
675,2022,A,03/12/2022 16:00,22,Strathmore Uni SC,Thika Rovers,Impala Club,0,1,1,Y,
676,2022,A,04/12/2022 10:00,22,Strathmore Uni SC,UON,Thika Rovers,4,0,1,Y,
677,2022,A,22/01/2023 10:00,23,Strathmore Uni SC,Thika Rovers,Karate Axiom,0,3,1,Y,
678,2022,B,22/01/2023 14:00,23,Eldoret,University of Eldoret,Kitale Hockey Club,1,0,1,Y,
679,2023,EZ,07/04/2023 10:00,1,Impala Club Club,Black Tigers,Karate Axiom,0,2,1,Y,
681,2023,WZ,08/04/2023 13:00,1,Kitale,Kitale Hockey Club,Bungoma Farmers,1,0,1,Y,
683,2023,EZ,15/04/2023 13:00,2,Egerton Uni,Nakuru,Daystar University,NULL,NULL,0,N,
684,2023,WZ,15/04/2023 13:00,2,Kisii,Kisii Falcons,Nandi Hawks,1,2,1,Y,
685,2023,EZ,15/04/2023 14:00,2,Impala Club Club,UON,Kirinyaga Knights,2,1,1,Y,
686,2023,WZ,15/04/2023 14:00,2,Bungoma,Bungoma Farmers,Western Jaguars Dev,5,0,1,Y,
687,2023,EZ,16/04/2023 10:00,2,Greensteds,GHF Rift Pirates,Daystar University,NULL,NULL,0,N,
688,2023,WZ,16/04/2023 13:00,2,Kisumu,Bay Club,Kisii Falcons,2,1,1,Y,
689,2023,EZ,22/04/2023 12:00,3,Impala Club Club,Kirinyaga Knights,Mombasa West,5,0,1,Y,
690,2023,WZ,22/04/2023 13:00,3,Kakamega,Western Jaguars Dev,Kisii Falcons,0,1,1,Y,
691,2023,EZ,22/04/2023 14:00,3,Impala Club Club,Parkroad Tigers,UON,0,0,1,Y,
692,2023,WZ,23/04/2023 10:00,3,Kakamega,GHF Blue Pirates,Kisii Falcons,0,0,1,Y,
693,2023,EZ,23/04/2023 10:00,3,Impala Club Club,Wazalendo Youth,Mombasa West,5,0,1,Y,
694,2023,WZ,29/04/2023 11:00,4,Kakamega,Western Jaguars Dev,Bay Club,0,5,1,Y,
695,2023,EZ,29/04/2023 14:00,4,Impala Club Club,Technical University,GHF Rift Pirates,1,2,1,Y,
696,2023,EZ,29/04/2023 16:00,4,Impala Club Club,Gorillas,Impala Club,1,2,1,Y,
697,2023,EZ,30/04/2023 10:00,4,Impala Club Club,Wazalendo Youth,Thika Rovers,1,1,1,Y,
698,2023,EZ,30/04/2023 12:00,4,Impala Club Club,Technical University,Nakuru,1,0,1,Y,
680,2023,EZ,01/05/2023 09:00,5,Impala Club Club,Impala Club,Parkroad Tigers,3,1,1,Y,
701,2023,EZ,01/05/2023 11:00,5,Impala Club Club,Wazalendo Youth,UON,1,3,1,Y,
702,2023,WZ,01/05/2023 12:00,5,Kakamega,GHF Blue Pirates,Western Jaguars Dev,1,1,1,Y,
703,2023,EZ,01/05/2023 13:00,5,Impala Club Club,Thika Rovers,Kirinyaga Knights,1,1,1,Y,
704,2023,EZ,06/05/2023 11:00,5,Impala Club Club,Parkroad Tigers,Gorillas,1,0,1,Y,
705,2023,EZ,06/05/2023 13:00,5,Impala Club Club,Thika Rovers,Technical University,0,2,1,Y,
706,2023,WZ,06/05/2023 13:00,5,Bungoma,Bungoma Farmers,Bay Club,2,1,1,Y,
707,2023,EZ,06/05/2023 14:00,5,Greensteds,GHF Rift Pirates,Nakuru,3,0,1,Y,
708,2023,WZ,07/05/2023 11:00,5,Kitale,Kitale Hockey Club,GHF Blue Pirates,2,1,1,Y,
709,2023,EZ,13/05/2023 10:00,6,Impala Club Club,Impala Club,UON,0,0,1,Y,
710,2023,EZ,13/05/2023 12:00,6,Impala Club Club,Parkroad Tigers,GHF Rift Pirates,1,1,1,Y,
711,2023,WZ,13/05/2023 13:00,6,Kisii,Kisii Falcons,Kitale Hockey Club,2,0,1,Y,
713,2023,EZ,14/05/2023 09:00,6,Impala Club Club,Gorillas,GHF Rift Pirates,0,0,1,Y,
714,2023,WZ,14/05/2023 11:00,6,Kisumu,Bay Club,Kitale Hockey Club,2,2,1,Y,
715,2023,EZ,14/05/2023 11:00,6,Impala Club Club,Karate Axiom,Technical University,2,0,1,Y,
716,2023,EZ,20/05/2023 12:00,7,Impala Club Club,Impala Club,Thika Rovers,3,1,1,Y,
717,2023,EZ,20/05/2023 13:00,7,Greensteds,GHF Rift Pirates,Wazalendo Youth,2,1,1,Y,
718,2023,EZ,20/05/2023 14:00,7,Impala Club Club,UON,Gorillas,2,1,1,Y,
719,2023,EZ,20/05/2023 16:00,7,Impala Club Club,Daystar University,Black Tigers,2,1,1,Y,
720,2023,EZ,21/05/2023 10:00,7,Egerton Uni,Nakuru,Wazalendo Youth,2,3,1,Y,
722,2023,EZ,21/05/2023 13:00,7,Impala Club Club,Parkroad Tigers,Thika Rovers,2,0,1,Y,
723,2023,EZ,21/05/2023 15:00,7,Impala Club Club,Technical University,Daystar University,NULL,NULL,0,N,
724,2023,EZ,27/05/2023 10:00,8,Impala Club Club,Impala Club,GHF Rift Pirates,1,4,1,Y,
725,2023,EZ,27/05/2023 12:00,8,Impala Club Club,Thika Rovers,Gorillas,1,5,1,Y,
726,2023,WZ,27/05/2023 12:00,8,Kakamega,GHF Blue Pirates,Bay Club,0,2,1,Y,
727,2023,WZ,27/05/2023 13:00,8,Kapsabet,Nandi Hawks,Bungoma Farmers,1,2,1,Y,
728,2023,EZ,27/05/2023 14:00,8,St. Charles Lwanga,Mombasa West,Karate Axiom,5,0,1,Y,
729,2023,EZ,28/05/2023 09:00,8,Impala Club Club,Black Tigers,GHF Rift Pirates,1,2,1,Y,
730,2023,EZ,28/05/2023 11:00,8,Impala Club Club,Thika Rovers,UON,0,2,1,Y,
731,2023,EZ,28/05/2023 13:00,8,Impala Club Club,Technical University,Impala Club,2,1,1,Y,
732,2023,EZ,01/06/2023 10:00,9,Impala Club Club,Technical University,Black Tigers,1,2,1,Y,
734,2023,EZ,03/06/2023 11:00,9,Impala Club Club,Impala Club,Karate Axiom,4,0,1,Y,
735,2023,EZ,03/06/2023 13:00,9,Impala Club Club,Technical University,Daystar University,2,1,1,Y,
736,2023,WZ,03/06/2023 13:00,9,Kisumu,Bay Club,Kisii Falcons,NULL,NULL,0,N,
737,2023,WZ,03/06/2023 15:00,9,Kitale,Kitale Hockey Club,Western Jaguars Dev,2,0,1,Y,
738,2023,EZ,03/06/2023 15:00,9,St. Charles Lwanga,Mombasa West,Thika Rovers,5,0,1,Y,
712,2023,EZ,04/06/2023 14:00,9,Impala Club Club,Gorillas,Black Tigers,3,3,1,Y,
739,2023,EZ,10/06/2023 11:00,10,Impala Club Club,Daystar University,Wazalendo Youth,2,2,1,Y,
740,2023,WZ,10/06/2023 12:00,10,Kisii,Kisii Falcons,Bungoma Farmers,1,0,1,Y,
741,2023,EZ,10/06/2023 13:00,10,Impala Club Club,Parkroad Tigers,Karate Axiom,3,1,1,Y,
742,2023,WZ,11/06/2023 11:00,10,Kakamega,GHF Blue Pirates,Bungoma Farmers,2,1,1,Y,
743,2023,EZ,11/06/2023 11:00,10,Impala Club Club,Black Tigers,Parkroad Tigers,0,1,1,Y,
744,2023,EZ,17/06/2023 10:00,11,Impala Club Club,Black Tigers,Impala Club,1,2,1,Y,
745,2023,EZ,17/06/2023 12:00,11,Impala Club Club,Technical University,Wazalendo Youth,1,0,1,Y,
746,2023,WZ,17/06/2023 14:00,11,Kapsabet,Nandi Hawks,Kitale Hockey Club,1,0,1,Y,
747,2023,EZ,17/06/2023 14:00,11,Impala Club Club,UON,Mombasa West,2,1,1,Y,
748,2023,EZ,17/06/2023 16:00,11,Impala Club Club,Karate Axiom,Gorillas,1,4,1,Y,
749,2023,EZ,18/06/2023 09:00,11,Impala Club Club,Technical University,Mombasa West,0,0,1,Y,
750,2023,EZ,18/06/2023 11:00,11,Impala Club Club,UON,Black Tigers,3,0,1,Y,
751,2023,EZ,18/06/2023 13:00,11,Impala Club Club,Daystar University,Parkroad Tigers,2,2,1,Y,
752,2023,EZ,24/06/2023 11:00,12,Impala Club Club,Black Tigers,Wazalendo Youth,1,2,1,Y,
753,2023,EZ,24/06/2023 13:00,12,Impala Club Club,Karate Axiom,UON,1,3,1,Y,
754,2023,EZ,24/06/2023 14:00,12,St. Charles Lwanga,Mombasa West,Impala Club,2,2,1,Y,
756,2023,EZ,25/06/2023 09:00,12,Impala Club Club,Gorillas,Technical University,1,0,1,Y,
757,2023,EZ,25/06/2023 11:00,12,Impala Club Club,Thika Rovers,Black Tigers,2,1,1,Y,
758,2023,EZ,01/07/2023 11:00,13,Impala Club Club,Daystar University,Impala Club,0,1,1,Y,
759,2023,EZ,01/07/2023 13:00,13,Impala Club Club,Karate Axiom,Thika Rovers,1,0,1,Y,
760,2023,EZ,01/07/2023 15:00,13,Impala Club Club,Technical University,Parkroad Tigers,0,1,1,Y,
761,2023,EZ,02/07/2023 09:00,13,Impala Club Club,Gorillas,Daystar University,3,1,1,Y,
762,2023,EZ,02/07/2023 11:00,13,Impala Club Club,Wazalendo Youth,Karate Axiom,0,1,1,Y,
763,2023,EZ,08/07/2023 12:00,14,Impala Club Club,Parkroad Tigers,Wazalendo Youth,1,0,1,Y,
764,2023,WZ,08/07/2023 13:00,14,Kisumu,Bay Club,Nandi Hawks,1,0,1,Y,
765,2023,EZ,08/07/2023 14:00,14,Impala Club Club,Gorillas,Mombasa West,0,2,1,Y,
766,2023,EZ,09/07/2023 09:00,14,Impala Club Club,Daystar University,Mombasa West,1,1,1,Y,
767,2023,EZ,09/07/2023 11:00,14,Impala Club Club,Wazalendo Youth,Gorillas,0,3,1,Y,
768,2023,WZ,29/07/2023 10:00,15,Kakamega,Western Jaguars Dev,Nandi Hawks,3,0,1,Y,
769,2023,EZ,29/07/2023 11:00,15,Impala Club Club,Impala Club,Wazalendo Youth,0,0,1,Y,
770,2023,EZ,29/07/2023 13:00,15,St. Charles Lwanga,Mombasa West,Parkroad Tigers,0,3,1,Y,
771,2023,WZ,30/07/2023 10:00,15,Kakamega,GHF Blue Pirates,Nandi Hawks,0,2,1,Y,
772,2023,EZ,30/07/2023 11:00,15,Impala Club Club,Thika Rovers,Daystar University,3,4,1,Y,
773,2023,EZ,05/08/2023 11:00,16,Impala Club Club,Black Tigers,Daystar University,2,1,1,Y,
774,2023,WZ,05/08/2023 11:00,16,Kapsabet,Nandi Hawks,Bay Club,0,0,1,Y,
775,2023,EZ,05/08/2023 12:00,16,Kirinyaga Uni,Kirinyaga Knights,GHF Rift Pirates,NULL,NULL,0,N,
776,2023,WZ,05/08/2023 13:00,16,Bungoma,Bungoma Farmers,Kitale Hockey Club,0,0,1,Y,
778,2023,EZ,06/08/2023 11:00,16,Impala Club Club,Daystar University,Karate Axiom,NULL,NULL,0,N,
721,2023,EZ,12/08/2023 11:00,17,Impala Club Club,Western Jaguars Dev,GHF Blue Pirates,0,1,1,Y,
779,2023,EZ,12/08/2023 11:00,17,Impala Club Club,Thika Rovers,Wazalendo Youth,1,2,1,Y,
780,2023,WZ,12/08/2023 12:00,17,Kisumu,Bay Club,Bungoma Farmers,0,2,1,Y,
782,2023,EZ,12/08/2023 13:00,17,Greensteds,GHF Rift Pirates,Technical University,3,1,1,Y,
783,2023,EZ,12/08/2023 13:00,17,Impala Club Club,Gorillas,Parkroad Tigers,2,2,1,Y,
784,2023,EZ,12/08/2023 14:00,17,Kirinyaga Uni,Kirinyaga Knights,Impala Club,0,1,1,Y,
786,2023,EZ,13/08/2023 11:00,17,Impala Club Club,Wazalendo Youth,GHF Rift Pirates,NULL,NULL,0,N,
787,2023,EZ,13/08/2023 12:00,17,Kirinyaga Uni,Kirinyaga Knights,Daystar University,NULL,NULL,0,N,
781,2023,EZ,13/08/2023 13:00,17,St. Charles Lwanga,Mombasa West,Daystar University,1,1,1,Y,
788,2023,EZ,19/08/2023 11:00,18,Impala Club Club,Karate Axiom,Kirinyaga Knights,1,1,1,Y,
785,2023,EZ,19/08/2023 13:00,18,Impala Club Club,Impala Club,Gorillas,1,1,1,Y,
789,2023,EZ,19/08/2023 13:00,18,Aryans Ground,Mombasa West,Wazalendo Youth,2,1,1,Y,
790,2023,EZ,20/08/2023 09:00,18,Impala Club Club,Karate Axiom,Black Tigers,2,3,1,Y,
791,2023,EZ,20/08/2023 11:00,18,Impala Club Club,Gorillas,Kirinyaga Knights,1,1,1,Y,
792,2023,EZ,26/08/2023 11:00,19,Impala Club Club,Wazalendo Youth,Black Tigers,1,1,1,Y,
793,2023,WZ,26/08/2023 13:00,19,Bungoma,Bungoma Farmers,Nandi Hawks,2,2,1,Y,
794,2023,EZ,26/08/2023 13:00,19,Impala Club Club,Impala Club,Kirinyaga Knights,3,0,1,Y,
795,2023,EZ,26/08/2023 15:00,19,Impala Club Club,Technical University,Thika Rovers,2,0,1,Y,
796,2023,EZ,27/08/2023 09:00,19,Impala Club Club,Parkroad Tigers,Impala Club,1,1,1,Y,
798,2023,EZ,27/08/2023 11:00,19,Impala Club Club,Wazalendo Youth,Kirinyaga Knights,NULL,NULL,0,Y,
797,2023,WZ,02/09/2023 12:00,20,Kirinyaga Uni,Kirinyaga Knights,GHF Rift Pirates,2,1,1,Y,
777,2023,EZ,03/09/2023 11:00,20,Kirinyaga Uni,Kirinyaga Knights,Black Tigers,4,1,1,Y,
799,2023,EZ,09/09/2023 11:00,21,Impala Club Club,Thika Rovers,Impala Club,0,5,1,Y,
800,2023,WZ,09/09/2023 12:00,21,Kakamega,Western Jaguars Dev,Kitale Hockey Club,1,1,1,Y,
801,2023,EZ,09/09/2023 13:00,21,Impala Club Club,Wazalendo Youth,GHF Rift Pirates,1,1,1,Y,
802,2023,WZ,10/09/2023 11:00,21,Kakamega,GHF Blue Pirates,Kitale Hockey Club,1,1,1,Y,
803,2023,EZ,16/09/2023 11:00,22,Impala Club Club,Impala Club,Nakuru,4,1,1,Y,
804,2023,EZ,16/09/2023 12:00,22,Kirinyaga Uni,Kirinyaga Knights,Parkroad Tigers,1,1,1,Y,
805,2023,WZ,16/09/2023 13:00,22,Kisii,Kisii Falcons,Western Jaguars Dev,NULL,NULL,0,Y,
806,2023,EZ,16/09/2023 13:00,22,Impala Club Club,Black Tigers,Technical University,1,3,1,Y,
807,2023,EZ,16/09/2023 14:00,22,St. Charles Lwanga,Mombasa West,Gorillas,1,2,1,Y,
808,2023,EZ,17/09/2023 09:00,22,Impala Club Club,Parkroad Tigers,Nakuru,3,0,1,Y,
809,2023,WZ,17/09/2023 13:00,22,Kisumu,Bay Club,Western Jaguars Dev,1,0,1,Y,
810,2023,EZ,17/09/2023 13:00,22,Kirinyaga Uni,Kirinyaga Knights,Technical University,1,0,1,Y,
733,2023,EZ,23/09/2023 13:00,23,Impala Club Club,Kisii Falcons,Western Jaguars Dev,5,0,1,Y,
811,2023,EZ,23/09/2023 15:00,23,Egerton Uni,Nakuru,Daystar University,0,2,1,Y,
812,2023,EZ,23/09/2023 16:00,23,St. Charles Lwanga,Mombasa West,Black Tigers,3,2,1,Y,
813,2023,EZ,24/09/2023 12:00,23,Nakuru High School,GHF Rift Pirates,Daystar University,1,1,1,Y,
814,2023,EZ,30/09/2023 11:00,24,Impala Club Club,Karate Axiom,Nakuru,0,2,1,Y,
815,2023,WZ,30/09/2023 11:00,24,Kisii,Kisii Falcons,Bay Club,3,0,1,Y,
816,2023,EZ,30/09/2023 13:00,24,Impala Club Club,Mombasa West,GHF Rift Pirates,3,2,1,Y,
817,2023,EZ,30/09/2023 13:00,24,Kirinyaga Uni,Kirinyaga Knights,Thika Rovers,2,0,1,Y,
818,2023,WZ,30/09/2023 14:00,24,Kapsabet,Nandi Hawks,GHF Blue Pirates,0,1,1,Y,
819,2023,EZ,30/09/2023 15:00,24,Impala Club Club,UON,Daystar University,1,2,1,Y,
820,2023,EZ,01/10/2023 09:00,24,Impala Club Club,Mombasa West,Nakuru,2,0,1,Y,
821,2023,EZ,01/10/2023 11:00,24,Impala Club Club,UON,Technical University,0,0,1,Y,
822,2023,EZ,01/10/2023 11:00,24,Kirinyaga Uni,Kirinyaga Knights,Karate Axiom,2,1,1,Y,
