legacy_id,season,zone,date,game_week,venue,home_team_name,away_team_name,home_score,away_score,played,active,description
656,2022,,01/06/2022 14:00,12,Dashmesh Stadium,Sikh Union Nrb,Multimedia University,3,0,1,Y,
657,2022,,04/06/2022 12:00,12,City Park,Parklands Sports Club,Nakuru,2,0,1,Y,
658,2022,,04/06/2022 14:00,12,Dashmesh Stadium,Sikh Union Nrb,JKUAT,2,0,1,Y,
659,2022,,04/06/2022 15:00,12,Mombasa,Mvita XI,Multimedia University,1,1,1,Y,
660,2022,,04/06/2022 18:00,12,City Park,Kenyatta University,Kisumu Youngstars,4,0,1,Y,
661,2022,,05/06/2022 10:00,12,Mombasa,Mvita XI,Wazalendo Masters,1,1,1,Y,
662,2022,,05/06/2022 11:00,12,City Park,Technical University,Kisumu Youngstars,1,2,1,Y,
663,2022,,11/06/2022 12:00,13,Kisumu,Kisumu Youngstars,KCAU,0,4,1,Y,
664,2022,,11/06/2022 14:00,13,Nakuru,Nakuru,Sikh Union Nrb,3,4,1,Y,
665,2022,,11/06/2022 18:00,13,City Park,Parkroad Tigers,Mvita XI,2,1,1,Y,
666,2022,,12/06/2022 11:00,13,City Park,JKUAT,Mvita XI,1,2,1,Y,
667,2022,,12/06/2022 15:00,13,Nakuru,Nakuru,Multimedia University,3,1,1,Y,
668,2022,,12/06/2022 17:00,13,City Park,Parklands Sports Club,Technical University,0,1,1,Y,
669,2022,,26/06/2022 11:00,14,City Park,Multimedia University,Kisumu Youngstars,2,0,1,Y,
671,2022,,02/07/2022 12:00,15,City Park,Multimedia University,Wazalendo Masters,2,3,1,Y,
672,2022,,02/07/2022 14:00,15,City Park,Kenyatta University,Mvita XI,1,0,1,Y,
673,2022,,03/07/2022 09:00,15,City Park,Parklands Sports Club,Mvita XI,4,3,1,Y,
674,2022,,03/07/2022 10:00,15,Kisumu,Kisumu Youngstars,Parkroad Tigers,0,0,1,Y,
675,2022,,03/07/2022 11:00,15,City Park,Multimedia University,KCAU,2,2,1,Y,
678,2022,,10/09/2022 16:00,16,City Park,Parkroad Tigers,Sikh Union Nrb,2,2,1,Y,
682,2022,,17/09/2022 14:00,17,City Park,Wazalendo Masters,JKUAT,2,2,1,Y,
683,2022,,18/09/2022 10:00,17,Nakuru,Nakuru,Parkroad Tigers,3,0,1,Y,
684,2022,,18/09/2022 13:00,17,City Park,Parklands Sports Club,Multimedia University,0,5,1,Y,
685,2022,,18/09/2022 15:00,17,City Park,Technical University,Sikh Union Nrb,0,4,1,Y,
686,2022,,24/09/2022 14:00,18,Dashmesh Stadium,Sikh Union Nrb,Mvita XI,5,0,1,Y,
687,2022,,24/09/2022 14:00,18,City Park,KCAU,Parkroad Tigers,2,1,1,Y,
688,2022,,25/09/2022 09:00,18,City Park,Wazalendo Masters,Mvita XI,3,4,1,Y,
689,2022,,25/09/2022 13:00,18,City Park,Parklands Sports Club,JKUAT,1,0,1,Y,
690,2022,,01/10/2022 14:00,19,Dashmesh Stadium,Sikh Union Nrb,Wazalendo Masters,6,2,1,Y,
691,2022,,01/10/2022 16:00,19,Aryans Ground,Mvita XI,Kenyatta University,1,0,1,Y,
693,2022,,02/10/2022 15:00,19,City Park,Parklands Sports Club,Sikh Union Nrb,1,2,1,Y,
694,2022,,15/10/2022 14:00,20,City Park,Parkroad Tigers,Technical University,2,2,1,Y,
695,2022,,16/10/2022 13:00,20,City Park,Kenyatta University,Wazalendo Masters,1,1,1,Y,
696,2022,,16/10/2022 17:00,20,City Park,KCAU,Parklands Sports Club,2,1,1,Y,
697,2022,,20/10/2022 12:00,21,City Park,Technical University,KCAU,4,7,1,Y,
698,2022,,22/10/2022 14:00,21,Nakuru,Nakuru,KCAU,1,1,1,Y,
699,2022,,22/10/2022 14:00,21,City Park,JKUAT,Parkroad Tigers,2,0,1,Y,
700,2022,,22/10/2022 15:00,21,Kisumu,Kisumu Youngstars,Multimedia University,NULL,NULL,0,N,
701,2022,,22/10/2022 16:00,21,Aryans Ground,Mvita XI,Parklands Sports Club,2,2,1,Y,
702,2022,,22/10/2022 16:00,21,City Park,Technical University,Wazalendo Masters,0,4,1,Y,
703,2022,,23/10/2022 10:00,21,Kisumu,Kisumu Youngstars,Kenyatta University,0,1,1,Y,
704,2022,,23/10/2022 11:00,21,City Park,Technical University,JKUAT,0,1,1,Y,
705,2022,,23/10/2022 13:00,21,City Park,Wazalendo Masters,Parkroad Tigers,2,2,1,Y,
706,2022,,29/10/2022 10:00,22,Nakuru,Nakuru,JKUAT,2,1,1,Y,
707,2022,,29/10/2022 14:00,22,Kisumu,Kisumu Youngstars,Sikh Union Nrb,1,1,1,Y,
708,2022,,29/10/2022 14:00,22,City Park,Parkroad Tigers,Multimedia University,1,1,1,Y,
709,2022,,30/10/2022 09:00,22,Kisumu,Kisumu Youngstars,JKUAT,1,0,1,Y,
710,2022,,30/10/2022 10:00,22,Nakuru,Nakuru,Kenyatta University,0,1,1,Y,
711,2022,,30/10/2022 13:00,22,City Park,Multimedia University,Technical University,1,1,1,Y,
712,2022,,30/10/2022 15:00,22,City Park,Wazalendo Masters,Parklands Sports Club,2,2,1,Y,
713,2022,,12/11/2022 12:00,23,City Park,Mvita XI,Nakuru,2,2,1,Y,
714,2022,,12/11/2022 14:00,23,City Park,Parklands Sports Club,Kisumu Youngstars,3,0,1,Y,
715,2022,,12/11/2022 14:00,23,Dashmesh Stadium,Multimedia University,Sikh Union Nrb,0,3,1,Y,
716,2022,,13/11/2022 09:00,23,City Park,Technical University,Mvita XI,1,2,1,Y,
717,2022,,13/11/2022 10:00,23,Dashmesh Stadium,JKUAT,Sikh Union Nrb,0,2,1,Y,
718,2022,,13/11/2022 11:00,23,City Park,Wazalendo Masters,Kisumu Youngstars,3,2,1,Y,
719,2022,,13/11/2022 15:00,23,City Park,Kenyatta University,Parklands Sports Club,2,2,1,Y,
720,2022,,19/11/2022 14:00,24,City Park,KCAU,Multimedia University,0,0,1,Y,
721,2022,,20/11/2022 13:00,24,City Park,Multimedia University,Nakuru,1,1,1,Y,
