legacy_id,season,zone,date,game_week,venue,home_team_name,away_team_name,home_score,away_score,played,active,description
498,2023,,05/08/2023 16:00,12,City Park,Amira Sailors,DFG Wolverines,5,0,1,Y,
499,2023,,13/08/2023 12:00,13,City Park,Blazers H.C,Strathmore University,1,0,1,Y,
500,2023,,19/08/2023 14:00,14,City Park,Amira Sailors,Lakers,0,1,1,Y,
501,2023,,19/08/2023 16:00,14,City Park,DFG Wolverines,Blazers H.C,0,3,1,Y,
502,2023,,20/08/2023 10:00,14,City Park,DFG Wolverines,Lakers,0,1,1,Y,
503,2023,,20/08/2023 14:00,14,City Park,Strathmore University,Amira Sailors,1,1,1,Y,
504,2023,,09/09/2023 14:00,15,City Park,Kenyatta University,USIU-A,0,3,1,Y,
505,2023,,10/09/2023 13:00,15,City Park,Amira Sailors,Kenyatta University,0,2,1,Y,
506,2023,,17/09/2023 16:00,16,City Park,Blazers H.C,USIU-A,3,2,1,Y,
507,2023,,23/09/2023 12:00,17,City Park,DFG Wolverines,Kenyatta University,1,1,1,Y,
508,2023,,23/09/2023 14:00,17,City Park,Amira Sailors,USIU-A,2,0,1,Y,
509,2023,,24/09/2023 11:00,17,City Park,DFG Wolverines,Strathmore University,0,3,1,Y,
